track_name,pos,album_name,artist_name,duration_ms,playlist_name,playlist_pid,playlist_num_tracks,playlist_num_albums,playlist_num_artists,playlist_num_followers,playlist_collaborative,harmony_degree,tonic,mode,tempo,mfcc_shape,spectral_contrast_mean,spectral_contrast_var,spectral_centroid_mean,spectral_centroid_var,spectral_flatness_mean,spectral_flatness_var
John Parr - St. Elmo's Fire (Man In Motion) (Official Music Video),466,YouTube,RHINO,250000,Liked videos,LL,729,0,530,0,false,4.328225132348844,F#,minor,112.34714673913044,"(13, 10767)",22.101967848635194,12.108415121272154,2203.7169925131893,430.4216021919232,0.020081392,0.025158545
The Trip,467,YouTube,Still Corners,375000,Liked videos,LL,729,0,530,0,false,3.2939635819406337,D,major,117.45383522727273,"(13, 16036)",23.988721606680464,11.311346149912582,2622.3035490915945,925.6507071943557,0.025044302,0.037529368
Tempo 116.7 (Reaching for Dangerous Levels of Sobriety),468,YouTube,anton newcombe,336000,Liked videos,LL,729,0,530,0,false,3.784251731406203,G,minor,117.45383522727273,"(13, 13284)",23.523386817599278,14.171835787723824,1209.2528566288274,532.1568277540546,0.010119191,0.09236996
The Message (feat. Melle Mel & Duke Bootee),469,YouTube,Grandmaster Flash,432000,Liked videos,LL,729,0,530,0,false,8.878469053626066,C,minor,99.38401442307692,"(13, 18629)",21.18666724752799,11.876832114604424,3059.1379659147424,1122.0162240975071,0.05786003,0.06420797
Out of Touch,470,YouTube,Daryl Hall & John Oates,250000,Liked videos,LL,729,0,530,0,false,6.752247667514843,D,minor,117.45383522727273,"(13, 11790)",21.26308160591132,11.515448167900306,2731.765961241198,856.3110319009875,0.06574325,0.14291641
That's All,471,YouTube,Genesis,265000,Liked videos,LL,729,0,530,0,false,5.0859748539047285,E,minor,172.265625,"(13, 11294)",23.800361036529903,11.643701959055914,2306.6534031526676,940.0125355700475,0.025244463,0.034589075
Throwing It All Away (2007 Remaster),472,YouTube,Genesis,230000,Liked videos,LL,729,0,530,0,false,2.6103922158691946,C#,major,83.35433467741936,"(13, 9969)",23.63499359591222,11.587886195514917,2299.22588038214,785.3320146479284,0.025147839,0.050409697
Berlin - Take My Breath Away (Official Video - Top Gun),473,YouTube,Berlin,252000,Liked videos,LL,729,0,530,0,false,3.992700055442617,G#,minor,95.703125,"(13, 10822)",22.729790438745322,11.556988333007713,2795.536282268771,591.599832187069,0.037225682,0.03077222
Foreigner.  I've Been Waiting for a Girl like You,474,YouTube,Brian 1965 Music Channel,279000,Liked videos,LL,729,0,530,0,false,4.9924097088998245,A#,minor,103.359375,"(13, 11989)",24.586157447944643,11.745562120140438,1112.080230916829,368.54251809556257,0.0011154439,0.0021256898
Summer Breeze,475,YouTube,Seals and Crofts - Topic,206000,Liked videos,LL,729,0,530,0,false,2.7204571428571427,E,minor,89.10290948275862,"(13, 8750)",24.90652483442274,11.284776894416574,1769.1002816840903,501.53652682686084,0.00620344,0.010083439
Samantha Sang ~ Emotion 1978 Disco Purrfection Version,476,YouTube,DJDiscoCat,393000,Liked videos,LL,729,0,530,0,false,3.4463132958246963,G,major,92.28515625,"(13, 16885)",23.0774075710805,10.553480330110073,2793.2636542230025,885.0407337149768,0.040478434,0.11866016
On The Wings Of Love,477,YouTube,Jeffrey Osborne - Topic,242000,Liked videos,LL,729,0,530,0,false,3.005570495582021,G,major,69.83741554054055,"(13, 10412)",24.183495746887566,11.12462344034444,2484.203629823036,748.8609566216303,0.022480497,0.0410795
Nothing's Gonna Change My Love for You,478,YouTube,George Benson,243000,Liked videos,LL,729,0,530,0,false,3.341509433962264,C#,major,135.99917763157896,"(13, 10070)",24.043921778033507,11.951866082113813,1939.7893554206978,675.7795297944716,0.010740708,0.015677819
Tina Turner - Private Dancer (Official Music Video) [4K Upgrade],479,YouTube,Tina Turner,262000,Liked videos,LL,729,0,530,0,false,6.379791870497198,E,minor,117.45383522727273,"(13, 11243)",22.558792461817283,11.053902830037332,2085.7901957127788,897.5640337826238,0.030143173,0.1114464
Tina Turner - What's Love Got To Do With It (Official Music Video) [HD Upgrade],480,YouTube,Tina Turner,227000,Liked videos,LL,729,0,530,0,false,4.3823559512844135,C#,major,99.38401442307692,"(13, 9771)",23.29681908655783,11.183597398456579,2239.7145143876346,869.7818459066089,0.02328246,0.07463659
DeBarge - Rhythm Of The Night (Official Music Video),481,YouTube,DeBarge,233000,Liked videos,LL,729,0,530,0,false,5.8498603351955305,B,minor,117.45383522727273,"(13, 10024)",22.392408323741442,11.980172560393708,3249.3368075667563,763.115043336708,0.07046772,0.09246239
Billy Ocean - Caribbean Queen (No More Love on the Run) (Official HD Video),482,YouTube,Billy Ocean,221000,Liked videos,LL,729,0,530,0,false,4.436716197702603,A,minor,117.45383522727273,"(13, 9489)",22.899790038455933,11.465926501076146,2484.9622729614375,842.1015871421152,0.022411194,0.03414936
Alexander O'Neal - If You Were Here Tonight,483,YouTube,Alexander O'Neal Official,272000,Liked videos,LL,729,0,530,0,false,2.78701409653994,D#,major,80.74951171875,"(13, 11705)",22.60191031903571,10.262810906582931,3459.6923625689,1145.7105423701316,0.03519068,0.045145247
Can I Play with Madness (2015 Remaster),484,YouTube,Iron Maiden,212000,Liked videos,LL,729,0,530,0,false,6.312586740685385,D,major,143.5546875,"(13, 9367)",21.027888236378768,11.8305952544611,2717.8237699956744,799.6365799441626,0.06874257,0.16352442
Black Sabbath - Supernaut HD,485,YouTube,JustinCase,286000,Liked videos,LL,729,0,530,0,false,7.1556025026407735,F#,minor,123.046875,"(13, 12307)",21.876975416316174,12.372631778953819,2552.944894971598,588.2071132738399,0.043395575,0.1087918
Into the Void (2014 Remaster),486,YouTube,Black Sabbath,371000,Liked videos,LL,729,0,530,0,false,3.9809392438397393,C#,major,151.99908088235293,"(13, 15949)",22.532626231811683,11.707076735513501,2295.3112685226133,580.6727573955577,0.015340288,0.01714943
Boney M. - Sunny (ZDF Disco - 05.02.1977),487,YouTube,Boney M.,231000,Liked videos,LL,729,0,530,0,false,7.045394935942702,A,minor,123.046875,"(13, 9913)",22.674535531321805,12.077431188575398,2852.0161463016225,697.3230578312614,0.041268688,0.06364025
Feels So Real (Won't Let Go),488,YouTube,Patrice Rushen - Topic,410000,Liked videos,LL,729,0,530,0,false,6.91467770281762,A,minor,103.359375,"(13, 17639)",22.436220288889732,11.23138797796896,2595.2067685323227,1223.2161183082007,0.04630205,0.071295835
S.O.S. Band - High Hopes 1982,489,YouTube,ArchieGe,387000,Liked videos,LL,729,0,530,0,false,8.544978953698136,G#,major,107.666015625,"(13, 16630)",21.12440346355928,11.465628471991522,2986.8410280083176,977.3123226637618,0.062387068,0.0758321
"Andrea True Connection ~ More, More, More 1976 Disco Purrfection Version",490,YouTube,DJDiscoCat,617000,Liked videos,LL,729,0,530,0,false,6.286811779769526,G,minor,103.359375,"(13, 26554)",21.590788183899914,11.632100900502445,2709.612626723971,788.9323256651701,0.031623088,0.08615265
Sonic Underground Theme (2020 Remaster),491,YouTube,DanTheMan 2150AD,63000,Liked videos,LL,729,0,530,0,false,5.513956084852996,D,minor,161.4990234375,"(13, 2687)",21.340557164614328,11.76629307439726,2292.5161225466304,777.0898279637565,0.04986453,0.1567482
「お笑い」世界のナベアツ,492,YouTube,hayato サブチャンネル,48000,Liked videos,LL,729,0,530,0,false,6.30265748031496,B,minor,89.10290948275862,"(13, 2032)",22.189243771247774,12.331115626107094,2661.606709317146,1295.8681725873564,0.12385096,0.27227923
Tone Loc - Wild Thing,493,YouTube,Delicious Vinyl,261000,Liked videos,LL,729,0,530,0,false,6.702671415850401,B,minor,129.19921875,"(13, 11230)",24.49475781803874,17.552633232278,3213.9434409640603,876.391091796125,0.02509009,0.035097227
Boney M - Daddy Cool (Original video) 1976,494,YouTube,Warmer Music Videos,207000,Liked videos,LL,729,0,530,0,false,7.104386951631046,C,major,123.046875,"(13, 8890)",22.34005914972922,11.859913169879182,2612.734508043436,714.337938585836,0.03328938,0.036606822
1980s - MOST POPULAR TV INTROS OPENINGS OF THE 80s (HD),495,YouTube,Child of the 80s,1627000,Liked videos,LL,729,0,530,0,false,4.930231562116323,D#,major,143.5546875,"(13, 70046)",23.34670804931875,12.14341195981936,2167.228742676712,852.4138669076882,0.035456695,0.13750581
Van McCoy - The Hustle (Official Music Video) [HD],496,YouTube,Reservoir Recordings ,240000,Liked videos,LL,729,0,530,0,false,7.474912824486633,C,major,112.34714673913044,"(13, 10324)",23.137522844584783,11.708709264326513,1914.718078928476,571.7527659061886,0.010111824,0.018487962
Silver Convention - Fly Robin Fly (1975) • TopPop,497,YouTube,TopPop,314000,Liked videos,LL,729,0,530,0,false,7.243713017751479,C,minor,99.38401442307692,"(13, 13520)",23.225195645892143,11.233562112295553,2444.169224928968,999.4478285764554,0.02173265,0.029529428
"Andrea True Connection - More, More, More (1976)",498,YouTube,Musikladen,192000,Liked videos,LL,729,0,530,0,false,6.342044767090139,G,minor,103.359375,"(13, 8265)",22.769815570841555,11.4331047604106,1755.9297252484116,507.0284734791795,0.006734196,0.007985332
Shattered Dreams (Remastered 2008),499,YouTube,JohnnyHatesJazz,208000,Liked videos,LL,729,0,530,0,false,4.551175811870101,D#,major,123.046875,"(13, 8930)",22.05712353385293,11.285582152011882,2834.8777215978193,863.9420979759251,0.04442627,0.077741556
Gene Loves Jezebel - Motion of Love HD,500,YouTube,The Arkive,226000,Liked videos,LL,729,0,530,0,false,5.286509327012264,E,minor,112.34714673913044,"(13, 9703)",22.620664236272734,11.92029451928882,2209.2685943550946,670.6316606476472,0.018070905,0.024854042
Howard Jones - Like To Get To Know You Well,501,YouTube,howardjonesmusic,255000,Liked videos,LL,729,0,530,0,false,4.667183792662895,C,minor,95.703125,"(13, 10958)",21.94113382004185,11.723569252844998,2756.2422994025505,1180.7625359068252,0.10543656,0.23854922
Teena Marie - Lovergirl,502,YouTube,TeenaMarieVEVO,292000,Liked videos,LL,729,0,530,0,false,6.991717107359031,A,minor,123.046875,"(13, 12556)",22.68816398451027,11.850696196855168,2003.7834557628235,596.6843878364521,0.012987507,0.0145585835
Joe Jackson - Breaking Us In Two,503,YouTube,JoeJacksonVEVO,275000,Liked videos,LL,729,0,530,0,false,4.157290082784254,B,minor,112.34714673913044,"(13, 11838)",24.354029942549804,12.18891143170895,2699.44366373893,733.115722026723,0.03120576,0.06589657
Lionel Richie - All Night Long (All Night),504,YouTube,lionelrichie,229000,Liked videos,LL,729,0,530,0,false,6.36035761454841,C#,major,107.666015625,"(13, 9843)",21.795014809103343,10.934872964079855,2326.786415962473,854.8650486608516,0.02911153,0.0936514
Duran Duran - New Moon On Monday (Official Music Video),505,YouTube,Duran Duran,302000,Liked videos,LL,729,0,530,0,false,6.087990762124711,G,major,123.046875,"(13, 12990)",22.44479720309144,11.743869891812896,2485.186765472947,856.5929768297885,0.035629064,0.06722847
Fiction Factory - (Feels Like) Heaven (Video),506,YouTube,Fictionfactory1VEVO,213000,Liked videos,LL,729,0,530,0,false,4.694581280788177,D,major,117.45383522727273,"(13, 9135)",23.60525930263752,11.195630661459749,1570.8432793435086,572.118273700549,0.006891333,0.01170797
The Psychedelic Furs - Love My Way (Official Video),507,YouTube,The Psychedelic Furs,212000,Liked videos,LL,729,0,530,0,false,5.591740606857268,C,minor,129.19921875,"(13, 9129)",24.666973918932765,13.659841405392598,1739.2379510525573,573.1600719759507,0.0068603223,0.023177125
Johnny Hates Jazz - Shattered Dreams (UK Version),508,YouTube,Ken Ho,204000,Liked videos,LL,729,0,530,0,false,4.573124785934468,D#,major,123.046875,"(13, 8759)",21.881169839375104,11.145499074419964,3673.9027503846733,955.7746940526463,0.076334395,0.06668157
Swing Out Sister - Breakout (Official Music Video),509,YouTube,Swing Out Sister - Official,228000,Liked videos,LL,729,0,530,0,false,3.8962418300653594,E,major,112.34714673913044,"(13, 9792)",22.31799352643379,11.262722195662196,2398.9524800482995,614.0123723531212,0.023521544,0.030879928
The Motels - Only The Lonely,510,YouTube,THE MOTELS,195000,Liked videos,LL,729,0,530,0,false,4.10545193687231,G#,major,117.45383522727273,"(13, 8364)",23.21648595993774,11.141202036300614,2027.6722700342118,1024.3071044859932,0.064356275,0.21655895
Howard Jones Everlasting Love,511,YouTube,howardjonesmusic,272000,Liked videos,LL,729,0,530,0,false,5.210949529512404,C,major,107.666015625,"(13, 11690)",22.279140007698608,12.03851519014327,2467.846784312288,1032.886962224862,0.095609814,0.23472397
ABC - Poison Arrow,512,YouTube,ABC Martin Fry,203000,Liked videos,LL,729,0,530,0,false,7.399771167048055,A,major,129.19921875,"(13, 8740)",22.65064980458933,12.126022904668366,2079.791850205129,538.8954930322271,0.016118407,0.06739083
ABC - The Look Of Love,513,YouTube,ABC Martin Fry,212000,Liked videos,LL,729,0,530,0,false,5.87060632688928,A,minor,123.046875,"(13, 9104)",22.62901041936553,13.018452565141443,2282.9501018779765,790.9736446483134,0.035459146,0.116492875
Mountain Song (2006 Remaster),514,YouTube,Jane's Addiction,246000,Liked videos,LL,729,0,530,0,false,4.041027098730339,A,major,161.4990234375,"(13, 10554)",21.51523768875997,11.698581147820507,2443.7316787054187,594.162403507467,0.03485574,0.063379966
A Taste Of Honey,515,YouTube,Herb Alpert,164000,Liked videos,LL,729,0,530,0,false,3.813934199612939,F,minor,161.4990234375,"(13, 7234)",24.718765623551143,14.259646676069556,1274.356969049957,436.9625250160609,0.0025841102,0.037189703
Breezin',516,YouTube,George Benson,342000,Liked videos,LL,729,0,530,0,false,4.453302017131804,D,major,161.4990234375,"(13, 14476)",22.120304841411336,11.459643853956447,2019.4034850918977,786.0142820044272,0.0165216,0.048653744
Love Unlimited Orchestra ~ Love's Theme 1973 Disco Purrfection Version,517,YouTube,DJDiscoCat,421000,Liked videos,LL,729,0,530,0,false,4.372443904056594,B,minor,95.703125,"(13, 18094)",21.73693469364625,10.980615196828033,2486.3093740461204,793.8078090977203,0.02871554,0.07637944
Changes,518,YouTube,Black Sabbath,283000,Liked videos,LL,729,0,530,0,false,1.7181152865718279,C,major,80.74951171875,"(13, 12161)",25.688774397097202,10.302971640121125,2014.7534604439488,1024.8007669052254,0.01929279,0.091830626
BLACK SABBATH - Master of Reality (Full Album),519,YouTube,Black Sabbath,2058000,Liked videos,LL,729,0,530,0,false,,,,,,,,,,,
V.I REGGAE MIX #3 : Virgin Islands Reggae riddim Akae Beka - Danny I & More,520,YouTube,Sundjahta,2855000,Liked videos,LL,729,0,530,0,false,,,,,,,,,,,
Black Sabbath - Wicked World,521,YouTube,Tommy Frankfort,288000,Liked videos,LL,729,0,530,0,false,3.2782721242517394,E,minor,172.265625,"(13, 12362)",23.247731479581084,11.547791685065569,2036.2646696222953,959.0905931679754,0.029857673,0.11901336
Black Sabbath -  Behind the Wall of Sleep,522,YouTube,Tommy Frankfort,218000,Liked videos,LL,729,0,530,0,false,3.398204552741263,E,major,92.28515625,"(13, 9357)",21.908064500573598,11.149554754578743,2292.495800161921,794.9919009699762,0.019430095,0.035116162
"LOVING - A long slow little wave / citizen, an activity",523,YouTube,Nick Tenman,155000,Liked videos,LL,729,0,530,0,false,,,,,,,,,,,
Baby Elephant Walk,524,YouTube,Henry Mancini,162000,Liked videos,LL,729,0,530,0,false,3.9457462772711533,F,major,123.046875,"(13, 8663)",23.152937450489013,12.596037738038154,1600.6995144549987,530.2863482998808,0.007961347,0.03904286
George Benson - Breezin 1976 (Original Studio Version),525,YouTube,JazzBreakTV,337000,Liked videos,LL,729,0,530,0,false,4.453302017131804,D,major,161.4990234375,"(13, 14476)",22.120304841411336,11.459643853956447,2019.4034850918977,786.0142820044272,0.0165216,0.048653744
Herb Alpert - Rise (HQ Audio),526,YouTube,BackToTheHits,450000,Liked videos,LL,729,0,530,0,false,7.766379265837163,F,minor,99.38401442307692,"(13, 19369)",22.745045283449834,11.1897521677125,1781.200898867808,734.1519155678009,0.012239688,0.031234547
Dolly Parton & Kenny Rogers - Islands in the Stream *LYRICS ON SCREEN*,527,YouTube,slipknot0040,251000,Liked videos,LL,729,0,530,0,false,,,,,,,,,,,
Kenny Rogers - The Gambler,528,YouTube,Kenny Rogers,211000,Liked videos,LL,729,0,530,0,false,5.05774741018294,D#,minor,172.265625,"(13, 9074)",23.02431308668468,12.292269707292585,2386.4354676975686,836.6269510902687,0.02253119,0.033640783
Jambalaya (On the Bayou),529,YouTube,Hank Williams,174000,Liked videos,LL,729,0,530,0,false,3.627347262628934,G,major,161.4990234375,"(13, 7562)",26.86388951765217,15.446616472239034,1501.707679230168,482.99951369027445,0.022891546,0.14767338
Mammas Don't Let Your Babies Grow up to Be Cowboys,530,YouTube,Waylon Jennings,153000,Liked videos,LL,729,0,530,0,false,3.247828074988569,A,major,184.5703125,"(13, 6561)",24.42305187662699,11.535560976196336,2061.706638382983,652.750410328298,0.01662568,0.063153036
Just Once (New Version),531,YouTube,James Ingram - Topic,270000,Liked videos,LL,729,0,530,0,false,2.891523669914633,C,major,71.77734375,"(13, 11597)",24.825959695977065,10.970355783916371,1683.9853231388183,719.1240705202902,0.007599722,0.032473873
Peabo Bryson - If Ever You're in My Arms Again (432Hz),532,YouTube,JreamAscension,261000,Liked videos,LL,729,0,530,0,false,4.505925331907689,G#,major,95.703125,"(13, 11223)",24.404304511066403,10.725194908285198,1911.1153805132583,736.6535320214429,0.0133797815,0.04151434
Encore (Extended Version),533,YouTube,Cheryl Lynn,499000,Liked videos,LL,729,0,530,0,false,7.539524626317079,A#,minor,107.666015625,"(13, 20405)",21.68592475701326,12.732551291786331,2967.9150164844027,836.2137615413315,0.054502502,0.07857491
"Patti Austin & James Ingram - Baby, Come To Me • TopPop",534,YouTube,TopPop,211000,Liked videos,LL,729,0,530,0,false,4.678520312672025,G,minor,89.10290948275862,"(13, 9083)",23.387753514467242,11.23477996165179,2032.7585423156208,831.3010363454791,0.011083264,0.015382765
Alexander O'Neal - If You Were Here Tonight (TD Ext Version),535,YouTube,TD Production Channel 1,601000,Liked videos,LL,729,0,530,0,false,2.6984691510746868,D#,major,80.74951171875,"(13, 25868)",22.80219994997947,10.880079411659072,2210.5236963108587,834.3014182926389,0.012692155,0.020538991
Happy Feelin's (Remastered 2004),536,YouTube,Maze,431000,Liked videos,LL,729,0,530,0,false,3.8572352117228745,D,major,143.5546875,"(13, 18562)",23.2979248007127,11.883959691051382,2342.483495891133,802.2922013037795,0.01864069,0.03578188
Paul Hardcastle - Rain Forest (Full Album) 1985,537,YouTube,Celacanto Movies,2545000,Liked videos,LL,729,0,530,0,false,,,,,,,,,,,
"I Call Your Name (12"" Version)",538,YouTube,Switch - Topic,456000,Liked videos,LL,729,0,530,0,false,,,,,,,,,,,
"""Just Be Good to Me"" - S.O.S. Band [Digitally Remastered]",539,YouTube,Toby C,508000,Liked videos,LL,729,0,530,0,false,,,,,,,,,,,
Deniece Williams - Free (Audio),540,YouTube,DenieceWilliamsVEVO,361000,Liked videos,LL,729,0,530,0,false,4.8781555899021125,C#,major,184.5703125,"(13, 15528)",23.99695170924997,10.8504924120972,1852.7484360501128,846.3732882220564,0.015084435,0.07949758
Sweet Love,541,YouTube,Anita Baker,267000,Liked videos,LL,729,0,530,0,false,3.9880505887483646,A#,minor,172.265625,"(13, 11465)",22.99714862083311,11.755667968993086,2522.73053161096,641.3444123702898,0.028848592,0.06453307
I Want You,542,YouTube,Marvin Gaye,275000,Liked videos,LL,729,0,530,0,false,5.214487300094073,C#,minor,99.38401442307692,"(13, 11693)",22.8381434115552,12.167127284582836,1600.1302932693027,434.0578487555989,0.009500794,0.057818938
SWV - Right Here (Human Nature Radio Mix - Official Video),543,YouTube,SWV Official,226000,Liked videos,LL,729,0,530,0,false,5.719596334054166,A,minor,95.703125,"(13, 9711)",22.267612659357592,11.295603827664658,2697.0560534946403,822.9244201150453,0.034811024,0.07336136
Didn't We Almost Have It All,544,YouTube,Whitney Houston,306000,Liked videos,LL,729,0,530,0,false,3.5434651190907993,G#,major,117.45383522727273,"(13, 16542)",24.454628227604136,12.278168532390321,1865.2661570265245,770.2844220952131,0.010140929,0.016926942
Atlantic Starr   Always,545,YouTube,Atlantic Starr,242000,Liked videos,LL,729,0,530,0,false,1.9335274138767589,G,major,129.19921875,"(13, 10305)",25.167416705837237,15.30117881953569,2205.0118152351465,775.578433233278,0.013785923,0.050411228
Brenda Russell - Piano In The Dark,546,YouTube,Brenda Russell,269000,Liked videos,LL,729,0,530,0,false,2.6212644670927623,F,major,99.38401442307692,"(13, 11578)",23.891735238188783,11.90864956280933,2172.9501055237265,982.2041982565066,0.01905535,0.0695487
Foreigner - Waiting For A Girl Like You (Official Vinyl Video),547,YouTube,RHINO,300000,Liked videos,LL,729,0,530,0,false,4.740953564218047,A#,minor,99.38401442307692,"(13, 12878)",23.985644029801623,11.369559336016353,2091.451704708321,694.721406673963,0.013747956,0.024840191
Nights in White Satin - The Moody Blues - in Paris.,548,YouTube,@RedBaron863,265000,Liked videos,LL,729,0,530,0,false,,,,,,,,,,,
Bee Gees - Too Much Heaven (Official Video),549,YouTube,beegees,300000,Liked videos,LL,729,0,530,0,false,3.167494566904688,C#,major,161.4990234375,"(13, 12884)",24.26819670474487,10.447655284097037,2193.095306385871,666.5042705056662,0.02345058,0.09413012
The Cranberries - Linger (Official Music Video),550,YouTube,TheCranberriesTV,278000,Liked videos,LL,729,0,530,0,false,3.1973552058921997,D,major,95.703125,"(13, 11948)",23.898003781795182,11.11238357748067,2257.3894843699168,632.192881957293,0.025260538,0.10155907
Al B. Sure! - Nite and Day,551,YouTube,Al B. Sure!,257000,Liked videos,LL,729,0,530,0,false,3.904998644129079,G#,minor,92.28515625,"(13, 11063)",23.304206723157872,11.706574605027352,3455.1332225553947,1042.1223146443226,0.053251937,0.05599995
The S.O.S. Band ‎– No One's Gonna Love You 1984,552,YouTube,LA CHAINE DE FUNKYLOVERS76,404000,Liked videos,LL,729,0,530,0,false,6.184455958549223,G#,minor,103.359375,"(13, 17370)",21.674050526557462,11.976444705124903,2861.3536054931465,950.8566205840368,0.045869343,0.08612527
Tears For Fears - Head Over Heels,553,YouTube,Tears For Fears,256000,Liked videos,LL,729,0,530,0,false,4.578181818181818,E,minor,95.703125,"(13, 11000)",23.540011703867997,11.639385951034981,2135.702656062684,536.472002419581,0.016306873,0.024145935
If Ever You're in My Arms Again,554,YouTube,Peabo Bryson - Topic,255000,Liked videos,LL,729,0,530,0,false,3.361415025528811,G#,major,95.703125,"(13, 10968)",24.18286217972282,10.582474488739434,1756.2192719426305,717.7116333476183,0.018628022,0.09841243
The Cars - Drive (Official Music Video),555,YouTube,RHINO,239000,Liked videos,LL,729,0,530,0,false,4.74836760549654,B,major,83.35433467741936,"(13, 10261)",23.50533273848149,12.349527130867415,1739.3660698843573,453.51478649734315,0.013443033,0.08543529
Los Bravos - Black Is Black (FELIZ AÑO 1967 (ACTUACIÓN TVE)),556,YouTube,LosBravosVEVO,179000,Liked videos,LL,729,0,530,0,false,4.337456060408801,D,major,129.19921875,"(13, 7681)",23.245432188555434,12.253477696099916,1634.5135322470437,341.57180444975063,0.004912787,0.022988271
"PLAYER  ""BABY COME BACK""  1977",557,YouTube,peterbeckett,237000,Liked videos,LL,729,0,530,0,false,,,,,,,,,,,
Hoobastank - The Reason (Official Music Video),558,YouTube,Hoobastank,251000,Liked videos,LL,729,0,530,0,false,2.8077671702660116,E,major,83.35433467741936,"(13, 10789)",23.17372350035102,11.820117034603424,2399.253650452366,776.1763384021906,0.027049217,0.08730704
Best Songs Of Shalamar - Shalamar Greatest hits Full Album - Funk Soul Classic,559,YouTube,Funk Soul Classics,8386000,Liked videos,LL,729,0,530,0,false,,,,,,,,,,,
Hypnotize but it's just biggie saying UH,560,YouTube,Jorsh,132000,Liked videos,LL,729,0,530,0,false,4.845651790439231,E,major,95.703125,"(13, 5669)",21.85613274485716,11.399058730996012,2211.4322238822747,764.791004902873,0.022324124,0.034694243
Capleton -- That Day Will Come,561,YouTube,Sofien Nahdi,237000,Liked videos,LL,729,0,530,0,false,4.840176817288802,G,minor,151.99908088235293,"(13, 10180)",24.101797958161733,15.16272172514606,2903.17064833955,956.1020223739243,0.048825797,0.15035309
Dave Clark Five   Because   In HQ Stereo,562,YouTube,Kirill Zaharov,161000,Liked videos,LL,729,0,530,0,false,3.0657534246575344,G,major,123.046875,"(13, 6935)",21.884189661283845,12.152187156738814,2090.9889483152933,708.1827903052496,0.03064823,0.124124475
Extreme - More Than Words (Official Music Video),563,YouTube,OfficiallyExtreme,256000,Liked videos,LL,729,0,530,0,false,2.829895502044525,F#,major,92.28515625,"(13, 11005)",25.39727999902236,11.780095616073268,1631.6266793210045,760.8638656248376,0.005959956,0.023250854
Crowded House - Don't Dream It's Over (Official Music Video),564,YouTube,Crowded House,239000,Liked videos,LL,729,0,530,0,false,4.54204335569165,D#,major,161.4990234375,"(13, 10287)",22.58156149994288,11.243869620934799,1988.782861695475,782.3150721476744,0.06004425,0.20816115
10cc - I'm Not In Love,565,YouTube,10ccVEVO,226000,Liked videos,LL,729,0,530,0,false,5.93278350515464,E,major,135.99917763157896,"(13, 9700)",23.30488439839228,11.86901442378398,2432.552552055536,706.6035387662761,0.0221791,0.073876284
Robert Palmer - You Are In My System (1983),566,YouTube,Geraldine van Dijk,266000,Liked videos,LL,729,0,530,0,false,7.234331232492997,A#,minor,112.34714673913044,"(13, 11424)",21.085336808212002,11.905249125579395,2488.538040632468,1073.74802521513,0.041588392,0.08556753
"Evelyn ""Champagne"" King - Betcha She Don't Love You",567,YouTube,EvelynKingVEVO,229000,Liked videos,LL,729,0,530,0,false,,,,,,,,,,,
"Evelyn ""Champagne"" King - Love Come Down",568,YouTube,EvelynKingVEVO,213000,Liked videos,LL,729,0,530,0,false,,,,,,,,,,,
Soul II Soul - Back To Life (However Do You Want Me) (Official Music Video) ft. Caron Wheeler,569,YouTube,SoulIISoulVEVO,233000,Liked videos,LL,729,0,530,0,false,7.23691295243793,A,minor,99.38401442307692,"(13, 10029)",22.190766430173454,11.97998845821362,2662.7153732679285,884.850173231102,0.051853824,0.1489841
Groove Theory - Tell Me (Official HD Video),570,YouTube,GrooveTheoryVEVO,232000,Liked videos,LL,729,0,530,0,false,5.745917242761246,C#,minor,92.28515625,"(13, 9981)",22.74569505057434,11.86623791189715,2287.18214766392,959.9845957869805,0.023455305,0.07647698
Mark Morrison - Return of the Mack (Official Music Video),571,YouTube,Mark Morrison,227000,Liked videos,LL,729,0,530,0,false,4.487161051766639,D,minor,95.703125,"(13, 9736)",21.825438770682247,11.396264798439987,2811.015017007275,860.470567951841,0.04665415,0.10336329
Jah Cure feat. Fantan Mojah - Nuh Build Great Man,572,YouTube,cernoch,224000,Liked videos,LL,729,0,530,0,false,4.096690528063077,D#,minor,161.4990234375,"(13, 9639)",23.192665500244253,10.614268615719974,2613.3154661686635,1008.5771692507511,0.030153155,0.07569034
Turbulence-Notorious,573,YouTube,acegotflows,267000,Liked videos,LL,729,0,530,0,false,5.727470613844145,B,minor,151.99908088235293,"(13, 11485)",22.730010903417043,10.622389541879597,1737.0751816361228,682.7789644702805,0.019349806,0.10075474
Thundercat - 'A Fan's Mail (Tron Song Suite II)',574,YouTube,Brainfeeder,160000,Liked videos,LL,729,0,530,0,false,6.547643367868087,D,minor,95.703125,"(13, 6853)",20.988106550757607,11.707265356665795,930.8081080283903,514.1782554731211,0.0026615262,0.023912614
AMONG US Theme Song (Moondai EDM Remix),575,YouTube,Drop the Bassline,130000,Liked videos,LL,729,0,530,0,false,4.040453074433657,C,minor,129.19921875,"(13, 5562)",21.527197793940896,11.505408892280006,2549.857258569777,807.733887372391,0.041857455,0.07259914
Ride The Wild,576,YouTube,Descendents,151000,Liked videos,LL,729,0,530,0,false,4.095992299614981,E,minor,198.76802884615384,"(13, 11428)",22.314738424212155,11.366761091930325,2209.8436426476896,632.9354599274877,0.01749111,0.03788878
