track_name,pos,album_name,artist_name,duration_ms,playlist_name,playlist_pid,playlist_num_tracks,playlist_num_albums,playlist_num_artists,playlist_num_followers,playlist_collaborative,harmony_degree,tonic,mode,tempo,mfcc_shape,spectral_contrast_mean,spectral_contrast_var,spectral_centroid_mean,spectral_centroid_var,spectral_flatness_mean,spectral_flatness_var,progression1,progression2
Dave Clark Five   Because   In HQ Stereo,562,YouTube,Kirill Zaharov,161000,Liked videos,LL,729,0,530,0,False,3.0657534246575344,G,major,123.046875,"(13, 6935)",21.884189661283845,12.152187156738814,2090.9889483152933,708.1827903052496,0.03064823,0.124124475,"['I', 'I+', 'vi', 'I', 'ii', 'V', 'V+', 'I']","['ii', 'V', 'V+', 'I', 'I+']"
Extreme - More Than Words (Official Music Video),563,YouTube,OfficiallyExtreme,256000,Liked videos,LL,729,0,530,0,False,2.829895502044525,F#,major,92.28515625,"(13, 11005)",25.39727999902236,11.780095616073268,1631.6266793210043,760.8638656248376,0.005959956,0.023250854,"['V', 'bbvii', 'biv', 'IV', 'I', 'bbiii', 'V', 'I']","['V', 'bbvii', 'bbiii', 'V', 'I']"
Crowded House - Don't Dream It's Over (Official Music Video),564,YouTube,Crowded House,239000,Liked videos,LL,729,0,530,0,False,4.54204335569165,D#,major,161.4990234375,"(13, 10287)",22.58156149994288,11.2438696209348,1988.782861695475,782.3150721476744,0.06004425,0.20816115,"['bbiii', 'biv', 'bbII', 'bbvii']","['biv', 'bbII', 'bbvii', 'bbiii', 'biv', 'bbII']"
10cc - I'm Not In Love,565,YouTube,10ccVEVO,226000,Liked videos,LL,729,0,530,0,False,5.93278350515464,E,major,135.99917763157896,"(13, 9700)",23.30488439839228,11.86901442378398,2432.552552055536,706.6035387662761,0.0221791,0.073876284,"['IV', 'iv', 'biv', 'bIV', 'vi']","['iv', 'biv', 'bIV', 'vi', 'vi']"
Robert Palmer - You Are In My System (1983),566,YouTube,Geraldine van Dijk,266000,Liked videos,LL,729,0,530,0,False,7.234331232492997,A#,minor,112.34714673913044,"(13, 11424)",21.085336808212,11.905249125579395,2488.538040632468,1073.74802521513,0.041588392,0.08556753,"['bV', 'biii', 'bbii', 'bbv', 'III']","['i', 'i', 'biiio5b3', 'bIV', 'bbv', 'bbII', 'iv', 'biii']"
"Evelyn ""Champagne"" King - Betcha She Don't Love You",567,YouTube,EvelynKingVEVO,229000,Liked videos,LL,729,0,530,0,False,,,,,,,,,,,,,
"Evelyn ""Champagne"" King - Love Come Down",568,YouTube,EvelynKingVEVO,213000,Liked videos,LL,729,0,530,0,False,,,,,,,,,,,,,
Soul II Soul - Back To Life (However Do You Want Me) (Official Music Video) ft. Caron Wheeler,569,YouTube,SoulIISoulVEVO,233000,Liked videos,LL,729,0,530,0,False,7.23691295243793,A,minor,99.38401442307692,"(13, 10029)",22.19076643017345,11.97998845821362,2662.7153732679285,884.850173231102,0.051853824,0.1489841,"['iv', 'i', 'iv', 'i']","['i', 'iv', 'i', 'iv']"
Groove Theory - Tell Me (Official HD Video),570,YouTube,GrooveTheoryVEVO,232000,Liked videos,LL,729,0,530,0,False,5.745917242761246,C#,minor,92.28515625,"(13, 9981)",22.74569505057434,11.86623791189715,2287.18214766392,959.9845957869804,0.023455305,0.07647698,"['iv', 'bbvi', 'i', 'iv', 'bbvi', 'i']","['i', 'iv', 'bbvi', 'i', 'iv']"
Mark Morrison - Return of the Mack (Official Music Video),571,YouTube,Mark Morrison,227000,Liked videos,LL,729,0,530,0,False,4.487161051766639,D,minor,95.703125,"(13, 9736)",21.825438770682247,11.396264798439988,2811.015017007275,860.470567951841,0.04665415,0.10336329,"['v', 'i', 'ii', 'i']","['i', 'ii', 'i', 'bVII']"
Jah Cure feat. Fantan Mojah - Nuh Build Great Man,572,YouTube,cernoch,224000,Liked videos,LL,729,0,530,0,False,4.096690528063077,D#,minor,161.4990234375,"(13, 9639)",23.192665500244253,10.614268615719974,2613.3154661686635,1008.5771692507512,0.030153155,0.07569034,"['bbii', 'bbv', 'bVII', 'bbii']","['bbv', 'bVII', 'bbii', 'bbv']"
Turbulence-Notorious,573,YouTube,acegotflows,267000,Liked videos,LL,729,0,530,0,False,5.727470613844145,B,minor,151.99908088235293,"(13, 11485)",22.730010903417043,10.622389541879595,1737.0751816361228,682.7789644702805,0.019349806,0.10075474,"['iv', 'i', 'III', 'II']","['i', 'III', 'II', 'iv', 'i', 'III']"
Thundercat - 'A Fan's Mail (Tron Song Suite II)',574,YouTube,Brainfeeder,160000,Liked videos,LL,729,0,530,0,False,6.547643367868087,D,minor,95.703125,"(13, 6853)",20.988106550757607,11.707265356665795,930.8081080283904,514.1782554731211,0.0026615262,0.023912614,"['v', 'IV', 'bVI', 'V', 'v']","['bVI', 'v', 'IV', 'bVI', 'V']"
AMONG US Theme Song (Moondai EDM Remix),575,YouTube,Drop the Bassline,130000,Liked videos,LL,729,0,530,0,False,4.040453074433657,C,minor,129.19921875,"(13, 5562)",21.527197793940896,11.505408892280006,2549.857258569777,807.733887372391,0.041857455,0.07259914,"['I', 'i', 'IV', 'I', 'i', 'IV']","['IV', 'I', 'i', 'IV', 'I']"
Ride The Wild,576,YouTube,Descendents,151000,Liked videos,LL,729,0,530,0,False,4.095992299614981,E,minor,198.76802884615384,"(13, 11428)",22.314738424212155,11.366761091930323,2209.8436426476896,632.9354599274877,0.01749111,0.03788878,"['bI', 'bV', 'bVI', 'bI', 'bV']","['bVI', 'bI', 'bV', 'bVI', 'bI']"
Jeffrey Osborne - On The Wings Of Love (1983) • TopPop,577,YouTube,TopPop,240000,Liked videos,LL,729,0,530,0,False,2.9588776003870345,G,major,69.83741554054055,"(13, 10335)",24.062844832567706,10.67175682172378,2259.9446352512946,704.9890315763446,0.014031417,0.02138055,"['I', 'I', 'IV', 'IV', 'V', 'vi']","['bvii', 'ivo5b3', 'bIII', 'bVI', 'bII', '#IV']"
Dollar (Let the Dollar Circulate),578,YouTube,Steve Spacek - Topic,217000,Liked videos,LL,729,0,530,0,False,5.03167469234885,D#,minor,99.38401442307692,"(13, 9345)",22.964383237817533,12.170634575637436,1929.3766889014391,731.4839071200126,0.017340172,0.060725506,"['bbii', 'bbvi', 'bbii', 'bbvi', 'bbii', 'bbvi', 'bbii', 'bbvi']","['III', 'bIII', 'bbii', 'bbvi', 'bbii', 'bbvi']"
Insecurities Securing Tragedy,579,YouTube,Fordirelifesake - Topic,166000,Liked videos,LL,729,0,530,0,False,6.186621987369507,A,minor,99.38401442307692,"(13, 7759)",19.72337199491608,11.01006388238395,2105.5627638236,1019.78825172885,0.19428581,0.3628708,"['bVI', 'v', 'i', 'III']","['v', 'i', 'III', 'bVI']"
We Burn In Our Own Comfort,580,YouTube,Fordirelifesake - Topic,224000,Liked videos,LL,729,0,530,0,False,7.990137043189368,D,minor,135.99917763157896,"(13, 9632)",20.80298675360276,12.277993002822276,2570.9091088573405,447.4278548043296,0.03705605,0.025991866,"['III', 'bVI', 'III', 'i', 'III', 'bVI', 'III', 'i']","['bVI', 'i', 'bVII', 'bVI']"
Supervisor,581,YouTube,Barry Kuenzel - Topic,258000,Liked videos,LL,729,0,530,0,False,7.3997835107342596,G,major,123.046875,"(13, 11086)",23.55055208150005,12.226965804607492,2592.6954870065274,1015.2114900050308,0.027852423,0.0399334,"['vi', 'vii', 'vi', 'IV', 'i', 'vi', 'IV', 'I']","['vi', 'IV', 'vi', 'IV', 'vi', 'ii', 'vi', 'I']"
Brokendate,582,YouTube,Com Truise - Topic,309000,Liked videos,LL,729,0,530,0,False,3.296115042915224,G#,minor,112.34714673913044,"(13, 13282)",23.54190287010207,11.483711914857624,2728.891820170609,1209.6861565243944,0.021803096,0.030604325,"['III', 'bbii', 'v', 'III', 'bbii']","['III', 'bbII', 'ii', 'III']"
Rene & Angela - I'll Be Good,583,YouTube,ReneAndAngelaVEVO,256000,Liked videos,LL,729,0,530,0,False,6.832468360193025,D#,major,107.666015625,"(13, 10983)",21.45058773259365,11.095812646819937,2354.857071927357,923.79779346927,0.037727218,0.07928441,"['bbii', 'bVI', 'bbii', 'bVI', 'bbii', 'bVI']","['bbii', 'bVII', 'bVI', 'bVII', 'bbii', 'bVII', 'bVI']"
SOS Band - Two Time Lover,584,YouTube,Solar Radio,274000,Liked videos,LL,729,0,530,0,False,8.426919479636085,D#,major,103.359375,"(13, 11761)",21.736939012845056,12.545836956575918,2381.2140337992287,797.716487902797,0.037385542,0.109784655,"['bbV', 'bbVII', 'bbV', 'bbVII']","['bbVII', 'bbV', 'bbVII', 'bbV']"
The System - You Are In My System (Extended Vocal),585,YouTube,UnidiscMusic,464000,Liked videos,LL,729,0,530,0,False,6.976432833575691,A#,minor,112.34714673913044,"(13, 19943)",21.44629646569034,11.813246757851388,2533.0665568372774,1381.7715922073608,0.030070782,0.054334283,"['bbii', 'biii', 'bbii', 'biii']","['biii', 'bbii', 'biii', 'bbii']"
Change -  Change Of Heart ( Live),586,YouTube,TheClubhits1,283000,Liked videos,LL,729,0,530,0,False,7.026558131886203,G#,major,107.666015625,"(13, 12162)",21.810777292359813,12.5402938590352,2276.713195014143,628.7113217168819,0.025724597,0.039923068,"['bbvi', 'bbiii', 'bbII', 'ii']","['bbvi', 'bVII', 'bbII', 'ii', 'bi']"
John Maus - Touchdown (Official Video),587,YouTube,Ribbon Music,222000,Liked videos,LL,729,0,530,0,False,6.61298102128552,D,major,99.38401442307692,"(13, 9537)",22.297399112118654,12.845780523396204,1471.5340729036725,654.1033134892301,0.0074651223,0.030342596,"['I', 'bvii', 'I', 'bvii', 'I']","['i', 'II', 'II', 'bIII', 'i']"
Pharrell Williams - Happy (Video),588,YouTube,Pharrell Williams,241000,Liked videos,LL,729,0,530,0,False,6.417157193862781,F,minor,161.4990234375,"(13, 10363)",21.693049624559883,11.175145316104068,2676.970365389968,937.448551925494,0.035793595,0.083515786,"['v', 'I', '#V', 'v', 'I', '#V', 'v', 'I']","['IV', 'V', 'IV', 'I']"
Naughty Boy - La la la ft. Sam Smith (Official Video),589,YouTube,Naughty Boy,244000,Liked videos,LL,729,0,530,0,False,3.01266546043234,F#,minor,123.046875,"(13, 10501)",22.75741328657245,10.797273059825224,2194.4434065766104,934.1277170472893,0.019437468,0.07134067,"['i', 'v', 'iv', 'i', 'v']","['iv', 'i', 'v', 'iv']"
Dangerous - Big Data,590,YouTube,Mike R,281000,Liked videos,LL,729,0,530,0,False,4.42363184079602,C,minor,103.359375,"(13, 12060)",22.59587388396552,12.377726872895208,2285.1475392512148,1009.60544789352,0.025807848,0.049873717,"['I', 'bVI', 'IV', 'III', 'I']","['IV', 'III', 'I', 'bVI']"
Paramore: Ain't It Fun [OFFICIAL VIDEO],591,YouTube,Paramore,228000,Liked videos,LL,729,0,530,0,False,,,,,,,,,,,,,
What Is and What Should Never Be (Remaster),592,YouTube,Led Zeppelin,287000,Liked videos,LL,729,0,530,0,False,3.484870609231768,E,major,161.4990234375,"(13, 12327)",22.58570181933036,11.813959009338564,2337.2309898897765,865.4708823947083,0.030476447,0.07563005,"['ii', 'I', 'ii', 'I']","['iii', 'I', 'V', 'II', 'ii']"
The KLF - 3AM Eternal (Live at the S.S.L.) (Official Video),593,YouTube,KLF,221000,Liked videos,LL,729,0,530,0,False,7.538874276696475,A#,major,117.45383522727272,"(13, 9505)",21.4801460069351,11.875258415378957,2583.1587141552823,560.3591552564292,0.039193597,0.09564735,"['bbIII', 'biv', 'bbvii', 'bIV', 'bbVII', 'biv', 'bIV']","['bIV', 'bbVII', 'biv', 'bIV', 'bbvii', 'bIV', 'biv', 'biio']"
DARKEST HOUR - Escape Artist (Re-Mastered),594,YouTube,SUMERIAN,258000,Liked videos,LL,729,0,530,0,False,8.918867754439736,C,major,112.34714673913044,"(13, 11093)",19.728736540096584,12.538528884030148,3103.8584597472363,458.9224754433018,0.07935579,0.045174375,"['bVI', 'I', 'i', 'bVI', 'I', 'i', 'bVI']","['bVI', 'vi', 'i', 'bVI', 'vi', 'i', 'bVI']"
DARKEST HOUR - A Blessing In Tragedy (Re-Mastered),595,YouTube,SUMERIAN,185000,Liked videos,LL,729,0,530,0,False,9.262958758986,C,minor,112.34714673913044,"(13, 7929)",19.56420891226536,12.558549031964194,3151.011678416064,428.47242945249,0.08495715,0.041167438,"['i', 'bvi', 'v', 'I', 'II', 'i', 'ii', 'iv']","['bVI', 'III', 'I', 'iv', 'i', 'bvi', 'v', 'I']"
DARKEST HOUR - How The Beautiful Decay (Re-Mastered),596,YouTube,SUMERIAN,438000,Liked videos,LL,729,0,530,0,False,6.932310469314079,C,major,161.4990234375,"(13, 18836)",20.222071468292743,12.5067525322791,2917.08935929579,555.8551530843023,0.063637234,0.04364587,"['iv', 'I', 'iv', 'I']","['I', 'IV', '#I', 'I', 'IV', '#I', 'I']"
Master Of Puppets,597,YouTube,Metallica,516000,Liked videos,LL,729,0,530,0,False,6.280410884844116,E,minor,103.359375,"(13, 22196)",21.394583989074803,12.180666866515391,3045.786396011013,712.8849844658758,0.046598054,0.04090234,"['V', 'i', 'bVII', 'bVI']","['bVII', 'bVI', 'IV', 'V']"
Living After Midnight,598,YouTube,Judas Priest,211000,Liked videos,LL,729,0,530,0,False,5.429982440737489,E,major,135.99917763157896,"(13, 9112)",20.971805213053088,11.501363211165454,2757.6235798679404,635.9142446384193,0.05564818,0.09779916,"['IV', 'V', 'I', 'IV', 'V', 'I']","['I', 'bVII', 'IV', 'V', 'I']"
Ramadanman - Don't Change for Me,599,YouTube,Hessle Audio,204000,Liked videos,LL,729,0,530,0,False,6.767842868562293,D,minor,92.28515625,"(13, 8757)",21.71529315015002,12.314109069366337,3377.439803236763,1173.2843544236466,0.06400688,0.11121743,"['i', 'III', 'IV', 'I', 'i']","['I', 'i', 'III', 'IV']"
Kinder Atom - Sangria (High Quality version),600,YouTube,nicesmoothdotcom,458000,Liked videos,LL,729,0,530,0,False,6.656970250786882,C,minor,129.19921875,"(13, 19698)",22.706110643145475,11.140505718417636,1949.5369236036347,1445.7943526105307,0.02456155,0.069807634,"['i', '#IV', 'i', '#IV']","['#IV', 'i', '#IV', 'i']"
SIOUXSIE AND THE BANSHEES - Kiss Them For Me,601,YouTube,Rod241,279000,Liked videos,LL,729,0,530,0,False,5.754300985468515,F,major,99.38401442307692,"(13, 11974)",21.566197779435,11.975324571356662,2842.5014407170943,578.7235453407653,0.05564779,0.06556609,"['I', 'IV', 'ii', 'I', 'IV', 'ii', 'I']","['I', 'IV', 'ii', 'I', 'iii', 'I']"
Echo & The Bunnymen - The Killing Moon (Official Music Video),602,YouTube,Echo & the Bunnymen,295000,Liked videos,LL,729,0,530,0,False,4.01034101673508,G,major,123.046875,"(13, 12668)",22.725151336451187,11.373277751297817,2063.118639787565,634.8406760190709,0.022502284,0.08295561,"['I', 'iv', 'I', 'iv', 'I', 'iv', 'I']","['iv', 'I', 'iv', 'I', 'iio']"
Echo & The Bunnymen - Lips Like Sugar (Official Music Video),603,YouTube,Echo & the Bunnymen,287000,Liked videos,LL,729,0,530,0,False,4.8879331331656255,B,major,129.19921875,"(13, 12323)",22.48323930736533,11.3942423031285,2328.2287105253454,825.6523386501556,0.040801167,0.10800839,"['I', 'IV', 'I', 'IV', 'I', 'IV', 'I']","['I', 'bVII', 'I', 'bVII', 'I']"
INXS - Don't Change (Official Music Video),604,YouTube,INXS,271000,Liked videos,LL,729,0,530,0,False,2.862323822619457,A,major,161.4990234375,"(13, 11636)",22.65135235981281,11.10414977661344,2521.741470876607,713.1488136656736,0.04439689,0.11921263,"['ii', 'IV', 'ii', 'IV', 'I']","['IV', 'ii', 'IV', 'I', 'ii', 'IV', 'ii', 'IV']"
Julian Lennon - Too Late for Goodbyes,605,YouTube,Julian Lennon,213000,Liked videos,LL,729,0,530,0,False,5.837255116559046,A,major,123.046875,"(13, 9137)",22.241530452314898,11.106732461525263,1969.274385757172,643.3685768436865,0.014198035,0.022575216,"['I', 'v', 'I', 'v', 'I', 'v', 'I', 'v']","['I', 'bVII', 'I', 'I']"
The Brian Jonestown Massacre Tepid Peppermint Wonderland Full Album CD 2,606,YouTube,dlb ph,4531000,Liked videos,LL,729,0,530,0,False,,,,,,,,,,,,,
End The Washington Monument (Blinks) Goodnight,607,YouTube,Q and Not U - Topic,142000,Liked videos,LL,729,0,530,0,False,4.14126698313963,D,major,123.046875,"(13, 6109)",22.45199259498726,11.523238930627418,2272.738604521326,526.2375728452984,0.016640244,0.012615097,"['I', 'IV', 'I', 'IV', 'I']","['IV', '#ivo5b3', 'iii', 'VI', 'I', 'vi', 'vi', 'I']"
The Brian Jonestown Massacre Tepid Peppermint Wonderland  Full Album CD 1,608,YouTube,dlb ph,4011000,Liked videos,LL,729,0,530,0,False,,,,,,,,,,,,,
Ted Nugent - Stranglehold (Official Audio),609,YouTube,tednugent,505000,Liked videos,LL,729,0,530,0,False,3.627454587261439,A,minor,151.99908088235293,"(13, 21745)",22.9964628978583,11.98423413291336,2065.6470784467847,761.268324339658,0.019070677,0.06723842,"['i', 'I', 'i', 'I']","['I', 'bVII', 'I', 'bVII', 'I', 'bVII']"
Led Zeppelin - Good Times Bad Times (Official Audio),610,YouTube,Led Zeppelin,168000,Liked videos,LL,729,0,530,0,False,5.04083900541742,A,major,95.703125,"(13, 7199)",21.36098371400824,11.452396709859045,2168.6434034997965,687.8335844233766,0.02830179,0.07990815,"['IV', 'III+5#3', 'bV', 'V', 'i', 'IV', 'III', 'I']","['I', 'IV', 'I', 'IV', 'bV', 'V', 'IV', 'I']"
Huey Lewis & The News - Heart And Soul,611,YouTube,hueylewisofficial,236000,Liked videos,LL,729,0,530,0,False,5.0964722112731575,D,major,123.046875,"(13, 10148)",22.53914846450583,11.42169861949335,2603.4842376449787,820.3882292644679,0.04601952,0.104036525,"['iii', 'ii', 'iii', 'ii', 'iii', 'ii']","['IV', 'V', 'IV', 'V']"
The Brian Jonestown Massacre - Diane Perry Tape (Full Album),612,YouTube,MusicAlbums90,5890000,Liked videos,LL,729,0,530,0,False,,,,,,,,,,,,,
Lee Hazlewood - Cold Hard Times,613,YouTube,Vilosophe,143000,Liked videos,LL,729,0,530,0,False,3.5672685863022613,A,major,184.5703125,"(13, 6147)",23.367333460193716,11.580884859332864,1247.340103961713,415.3865199266237,0.0196569,0.13127099,"['I', 'IV', 'V', 'I', 'IV', 'V', 'I', 'IV']","['I', 'bVII', 'IV', 'I', 'bVII', 'I', 'IV']"
The Charlatans - The Only One I Know,614,YouTube,The Arkive,238000,Liked videos,LL,729,0,530,0,False,3.323273757202852,C,major,112.34714673913044,"(13, 10239)",21.856613501211363,11.110269858795371,2825.3252117182847,605.332112338424,0.038704403,0.032650866,"['I', 'bVII', 'bIII', 'IV', 'I']","['I', 'I', 'bVII', 'bIII', 'IV']"
The Smashing Pumpkins - 1979 (Official Music Video),615,YouTube,Smashing Pumpkins,262000,Liked videos,LL,729,0,530,0,False,4.425257731958763,D#,major,129.19921875,"(13, 11252)",21.838370055515373,11.62988111558847,2393.6656211715917,940.2618024897132,0.024677569,0.03352623,"['bbII', 'bbV', 'bbII', 'bbV']","['bbV', 'bbII', 'bbV', 'bbII']"
Mazzy Star - Fade Into You (Official Music Video),616,YouTube,Mazzy Star,262000,Liked videos,LL,729,0,530,0,False,2.486702837321,E,major,161.4990234375,"(13, 11243)",23.022655006356693,10.7554373300791,1906.203357423094,738.7237615829979,0.029335514,0.14420629,"['v', 'IV', 'I', 'vi', 'v', 'IV', 'I']","['IV', 'I', 'v', 'IV', 'I']"
Len - Steal My Sunshine,617,YouTube,LEN TV,227000,Liked videos,LL,729,0,530,0,False,5.219922115187538,E,major,95.703125,"(13, 9758)",22.623050522856687,12.033975138113837,2327.0693702096787,793.5728714216528,0.021454358,0.028409662,"['IV', 'I', 'V', 'I', 'IV', 'I', 'V', 'I']","['IV', 'I', 'IV', 'I']"
New Radicals - You Get What You Give (Official Music Video),618,YouTube,NewRadicalsVEVO,278000,Liked videos,LL,729,0,530,0,False,4.972882490793438,D,major,112.34714673913044,"(13, 11948)",22.1618494918843,11.06743975664228,2879.077426537598,590.4191005504163,0.04522896,0.044156153,"['I', 'V', 'bVII', 'IV', 'I']","['I', 'V', 'iii', 'vi']"
John Mayer - No Such Thing (Official HD Video),619,YouTube,John Mayer,230000,Liked videos,LL,729,0,530,0,False,3.123316796598157,E,major,129.19921875,"(13, 9877)",22.55905001974629,11.324247461953709,2538.263704448301,982.1873716586736,0.02956364,0.050345898,"['i', 'I', 'iv', 'bVII', 'I', 'iv', 'I']","['I', 'iv', 'I', 'iv']"
U2 - The Fly (Official Music Video),620,YouTube,U2,292000,Liked videos,LL,729,0,530,0,False,5.428992433293509,E,major,107.666015625,"(13, 12555)",21.814407248789976,12.466735236986818,2662.710276667136,684.5354146946147,0.031185353,0.03542896,"['I', 'IV', 'vi', 'I']","['vi', 'I', 'IV', 'vi']"
Alice In Chains - Would? (Official HD Video),621,YouTube,Alice In Chains,208000,Liked videos,LL,729,0,530,0,False,,,,,,,,,,,,,
Filter - Take A Picture (Official HD Music Video),622,YouTube,Filter,260000,Liked videos,LL,729,0,530,0,False,6.013336913712854,A,major,99.38401442307692,"(13, 11172)",21.431813982532667,11.304965922817546,2217.5266375675947,610.5687236319832,0.020706756,0.023354543,"['ii', 'I', 'IV', 'ii', 'I']","['ii', 'I', 'ii', 'I']"
Porno for Pyros - Pets,623,YouTube,66cigarettes,218000,Liked videos,LL,729,0,530,0,False,4.519277208760097,B,major,112.34714673913044,"(13, 12009)",22.3653945718443,11.736287552981349,2295.8015889727394,968.8719448703732,0.032467574,0.08614592,"['V', 'I', 'bbvii', 'IV']","['I', 'bbvii', 'IV', 'I']"
Dionne Warwick - Heartbreaker,624,YouTube,Dionne Warwick,248000,Liked videos,LL,729,0,530,0,False,3.6092385691484368,G#,minor,99.38401442307692,"(13, 10651)",23.707135718243137,11.17178779813788,1815.315005201632,439.38285415569726,0.008926769,0.015631022,"['III', 'bbii', 'iv', 'bbii', 'iv']","['bVI', 'bvii', 'III', 'bbii', 'bII', 'III', 'bbii', 'iv']"
The Pointer Sisters - Slow Hand,625,YouTube,PointerSistersVEVO,236000,Liked videos,LL,729,0,530,0,False,4.602193025782871,D,major,112.34714673913044,"(13, 10123)",24.41379826408265,11.998172549494322,1709.5191971591116,631.1641471365638,0.008365691,0.01607905,"['I', 'V', 'vi', 'ii', 'vi', 'ii', 'V', 'I']","['vi', 'ii', 'V', 'I', 'V', 'vi', 'IV', 'I']"
Deniece Williams - Let's Hear It for the Boy,626,YouTube,DenieceWilliamsVEVO,250000,Liked videos,LL,729,0,530,0,False,4.925051143760461,G,major,123.046875,"(13, 10754)",22.60349885957785,11.824069567019928,2113.135505230211,646.9019486176887,0.018426621,0.024218438,"['IV', 'I', 'V', 'I', 'IV', 'I', 'V']","['IV', 'I', 'V', 'iii', 'IV', 'I', 'V', 'iii']"
Amii Stewart - Knock On Wood (Official Video),627,YouTube,UnionSquareMusic,210000,Liked videos,LL,729,0,530,0,False,7.374557522123894,A,major,143.5546875,"(13, 9040)",22.41881545602344,12.607396687027745,3222.822884031335,867.9134299606186,0.07026406,0.13506588,"['I', 'bIII', 'IV', 'V', 'v', 'IV', 'bIII', 'I']","['I', 'IV', 'I', 'IV']"
Damn Yankees - High Enough (Official Music Video),628,YouTube,RHINO,293000,Liked videos,LL,729,0,530,0,False,3.5692173360850927,A,major,80.74951171875,"(13, 12598)",22.74090319895076,11.81556118193672,2469.8204381873293,498.0928060489691,0.026218407,0.04071594,"['bVII', 'I', 'IV', 'I', 'ii']","['I', 'IV', 'I', 'ii', 'v']"
Dokken - Dream Warriors (Official Music Video),629,YouTube,RHINO,290000,Liked videos,LL,729,0,530,0,False,5.665384615384616,A,minor,117.45383522727272,"(13, 12480)",21.52705813136632,11.851641052902297,2648.0103113533078,671.3809145766519,0.038719844,0.045270193,"['i', 'bVI', 'bVII', 'bVI']","['bVI', 'bVII', 'bVI', 'i', 'bVII', 'I']"
"SAMANTHA SANG ~ ""EMOTION"" (with The Bee Gees) highest def. audio/video~ 1977",630,YouTube,GreatPerformers1,242000,Liked videos,LL,729,0,530,0,False,,,,,,,,,,,,,
Bee Gees - Too Much Heaven,631,YouTube,beegees,300000,Liked videos,LL,729,0,530,0,False,3.2684725240608508,C#,major,161.4990234375,"(13, 12884)",23.70157127963233,10.963266566439662,2207.987363711597,667.7485803284831,0.024255225,0.094337374,"['I', 'biv', 'IV', 'I']","['bVI', 'bIII', 'bbvi', 'bVI', 'bIII']"
No Longer Making Time,632,YouTube,Slowdive Official,349000,Liked videos,LL,729,0,530,0,False,2.7628068303094984,F#,major,107.666015625,"(13, 14992)",23.267055873575877,11.177126476445054,1699.9902503511476,704.3878618166619,0.011407647,0.04302268,"['bbvii', 'I', 'iii', 'I', 'iii', 'bbvii', 'I']","['I', 'bbvii', 'biv', 'I', 'bbvii', 'biv', 'I', 'bbvii']"
Nouvelle Vague - Love Will Tear Us Apart (Full Track),633,YouTube,Kwaidanrecords,201000,Liked videos,LL,729,0,530,0,False,2.4874115326604014,A,major,129.19921875,"(13, 8619)",22.13252988957083,10.972247603422275,2073.3448843444144,943.015891204873,0.027851345,0.12486328,"['IV', 'ii', 'vi', 'V', 'IV', 'ii', 'vi']","['V', 'IV', 'ii', 'vi', 'V']"
Modjo - Lady (Hear Me Tonight) (Official Video),634,YouTube,ModjoOfficial,222000,Liked videos,LL,729,0,530,0,False,6.886182276354473,A#,minor,129.19921875,"(13, 9524)",22.581422158772405,11.56806736355217,2582.9043417412954,930.0321005916644,0.02826627,0.046707336,"['bbii', 'bVI', 'bbv', 'bbii', 'bVI', 'bbv']","['bbv', 'bbii', 'bVI', 'bbv', 'bbii']"
Stardust - Music Sounds Better With You (Official Music Video),635,YouTube,Stardust,263000,Liked videos,LL,729,0,530,0,False,4.709808422353668,E,minor,123.046875,"(13, 11327)",22.203714601297943,12.05722220889116,2069.170849642508,848.0246443496328,0.013924678,0.03154435,"['bII', 'I', 'bII', 'i', 'bII', 'i', 'iv']","['i', 'bII', 'i', 'iv', 'I', 'bII', 'I', 'bII']"
Erasure - A Little Respect (Official HD Music Video),636,YouTube,erasureinfo,212000,Liked videos,LL,729,0,530,0,False,3.169049714034316,C,major,112.34714673913044,"(13, 9092)",22.691012594948734,11.669113455865023,2229.25261222698,539.6904501779381,0.019630892,0.02588717,"['vi', 'I', 'V', 'I', 'vi', 'IV', 'iii', 'IV']","['vi', 'IV', 'iii', 'IV', 'V', 'I']"
"OFFICIAL Somewhere over the Rainbow - Israel ""IZ"" Kamakawiwoʻole",637,YouTube,Mountain Apple Company Inc,228000,Liked videos,LL,729,0,530,0,False,,,,,,,,,,,,,
Bee Gees - How Deep Is Your Love (Official Video),638,YouTube,beegees,240000,Liked videos,LL,729,0,530,0,False,3.018238261544432,D#,major,103.359375,"(13, 10308)",23.74974645903688,10.639940139051776,2058.177167126492,632.4793997982936,0.01247504,0.01709371,"['bbII', 'bbV', 'bbiiio', 'bbII', 'v', 'bbVII', 'bbiii']","['bbII', 'bbII', 'bbV', 'bbiiio', 'bbII']"
Pet Shop Boys - Domino Dancing (Official Video) [HD REMASTERED],639,YouTube,Pet Shop Boys,258000,Liked videos,LL,729,0,530,0,False,6.270080230776165,E,minor,112.34714673913044,"(13, 11093)",21.565765455233944,11.943410191405157,3019.308212638692,725.9255852000458,0.062386315,0.06869526,"['i', 'iv', 'i', 'iv']","['i', 'iv', 'bvii', 'i', 'iv']"
